model,pooling,out_vec_size,best_layers,epochs,nhid,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
deberta-base,MAX_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.531826404244099), 'wmean': np.float64(0.5322908689467086)}, 'spearman': {'mean': np.float64(0.5498246483633686), 'wmean': np.float64(0.552766059565898)}}","{'pearson': {'mean': np.float64(0.43910975390577844), 'wmean': np.float64(0.5335340888447416)}, 'spearman': {'mean': np.float64(0.4409333131335805), 'wmean': np.float64(0.534874406561292)}}","{'pearson': {'mean': np.float64(0.6037662528653542), 'wmean': np.float64(0.6068513584732199)}, 'spearman': {'mean': np.float64(0.594942233820832), 'wmean': np.float64(0.6016970553034446)}}","{'pearson': {'mean': np.float64(0.6269761087562123), 'wmean': np.float64(0.6558787677173685)}, 'spearman': {'mean': np.float64(0.6391523318651582), 'wmean': np.float64(0.6669282711329321)}}","{'pearson': {'mean': np.float64(0.5540854906001884), 'wmean': np.float64(0.5581386914405481)}, 'spearman': {'mean': np.float64(0.5805987657815264), 'wmean': np.float64(0.5850304092644449)}}","{'devpearson': np.float64(0.6749648697125253), 'pearson': np.float64(0.6384703979465784), 'spearman': np.float64(0.6382782646497176), 'mse': 1.3996019444799281, 'yhat': array([1.22840749, 1.57935644, 2.49098819, ..., 3.53439847, 3.94007371,
       4.841403  ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8164533494000283), 'pearson': np.float64(0.8181517022700805), 'spearman': np.float64(0.75276805010223), 'mse': 0.3381643159813438, 'yhat': array([3.70734912, 4.01703343, 1.0170354 , ..., 2.94965131, 4.95752467,
       3.58671437], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG-NS_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5509205028369143), 'wmean': np.float64(0.5556594597450554)}, 'spearman': {'mean': np.float64(0.5510820593435006), 'wmean': np.float64(0.5587736541479833)}}","{'pearson': {'mean': np.float64(0.5532970436173741), 'wmean': np.float64(0.6005324999779575)}, 'spearman': {'mean': np.float64(0.5593370824793139), 'wmean': np.float64(0.6041967392174064)}}","{'pearson': {'mean': np.float64(0.6280357387889053), 'wmean': np.float64(0.6354778715705065)}, 'spearman': {'mean': np.float64(0.6177700565141059), 'wmean': np.float64(0.6255266835727472)}}","{'pearson': {'mean': np.float64(0.693449574609384), 'wmean': np.float64(0.7067037073650003)}, 'spearman': {'mean': np.float64(0.6999638657186551), 'wmean': np.float64(0.7121726728728831)}}","{'pearson': {'mean': np.float64(0.6197292805352498), 'wmean': np.float64(0.6251148411628765)}, 'spearman': {'mean': np.float64(0.6421300121051994), 'wmean': np.float64(0.6478169716079729)}}","{'devpearson': np.float64(0.7340507060116302), 'pearson': np.float64(0.6941868648444139), 'spearman': np.float64(0.6880900350619059), 'mse': 1.354640464432808, 'yhat': array([1.33744048, 1.17727258, 2.29027917, ..., 3.32553402, 3.40780364,
       4.01367107], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8080650284594622), 'pearson': np.float64(0.83155464513055), 'spearman': np.float64(0.7610920988361676), 'mse': 0.31549125993537236, 'yhat': array([3.73806533, 4.33986397, 1.03611457, ..., 3.31134606, 4.36849593,
       4.34033488], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM-NS_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5509204847153789), 'wmean': np.float64(0.5556594500779085)}, 'spearman': {'mean': np.float64(0.5511080338487533), 'wmean': np.float64(0.5587907596012046)}}","{'pearson': {'mean': np.float64(0.5532970176900637), 'wmean': np.float64(0.6005324929299812)}, 'spearman': {'mean': np.float64(0.5593370840851996), 'wmean': np.float64(0.6041967416262346)}}","{'pearson': {'mean': np.float64(0.6280357700950939), 'wmean': np.float64(0.6354778906119939)}, 'spearman': {'mean': np.float64(0.6177700565141059), 'wmean': np.float64(0.6255266835727472)}}","{'pearson': {'mean': np.float64(0.6934495593970612), 'wmean': np.float64(0.7067036929788172)}, 'spearman': {'mean': np.float64(0.6999623704563878), 'wmean': np.float64(0.7121715894684361)}}","{'pearson': {'mean': np.float64(0.6197292953065927), 'wmean': np.float64(0.6251148556181582)}, 'spearman': {'mean': np.float64(0.6421300396814124), 'wmean': np.float64(0.6478170005560212)}}","{'devpearson': np.float64(0.046005338444394916), 'pearson': np.float64(0.029790371350385262), 'spearman': np.float64(0.0872129206889895), 'mse': 2.4792449941986945, 'yhat': array([3., 3., 3., ..., 3., 3., 3.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5524672535473352), 'pearson': np.float64(0.5392049528536422), 'spearman': np.float64(0.6079637040337298), 'mse': 0.8622448444919439, 'yhat': array([3.64125185, 3.76948503, 3.58079134, ..., 3.0023464 , 4.98930547,
       3.45292175], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX-NS_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.4975946697597478), 'wmean': np.float64(0.49603125679866034)}, 'spearman': {'mean': np.float64(0.5381562373765834), 'wmean': np.float64(0.5428232229674785)}}","{'pearson': {'mean': np.float64(0.4310380943137349), 'wmean': np.float64(0.5228270052984029)}, 'spearman': {'mean': np.float64(0.43724294847162176), 'wmean': np.float64(0.5286185749616252)}}","{'pearson': {'mean': np.float64(0.5929954676363605), 'wmean': np.float64(0.5951316193143313)}, 'spearman': {'mean': np.float64(0.5882459963951907), 'wmean': np.float64(0.5947158605090577)}}","{'pearson': {'mean': np.float64(0.6201438935722663), 'wmean': np.float64(0.6480864814650686)}, 'spearman': {'mean': np.float64(0.6361651622234707), 'wmean': np.float64(0.6629078022214973)}}","{'pearson': {'mean': np.float64(0.5360393673094976), 'wmean': np.float64(0.5399512969668641)}, 'spearman': {'mean': np.float64(0.5843817153558164), 'wmean': np.float64(0.5890261127127951)}}","{'devpearson': np.float64(0.6754725750784263), 'pearson': np.float64(0.6352981426036376), 'spearman': np.float64(0.6347250236479708), 'mse': 1.4089312832098524, 'yhat': array([1.06934067, 1.82198042, 2.30366182, ..., 3.3118809 , 3.95901357,
       4.82323144], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8152888545718282), 'pearson': np.float64(0.8180696928339977), 'spearman': np.float64(0.7521104153208834), 'mse': 0.3379825882423036, 'yhat': array([3.64169062, 3.92825203, 1.01324536, ..., 2.92795847, 4.95840909,
       3.59707324], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.0997195590651203), 'wmean': np.float64(0.07959312203659794)}, 'spearman': {'mean': np.float64(0.20843757221244613), 'wmean': np.float64(0.17283656046103138)}}","{'pearson': {'mean': np.float64(0.002545864086040054), 'wmean': np.float64(-0.0255250935480816)}, 'spearman': {'mean': np.float64(0.040334602051488394), 'wmean': np.float64(0.027344865729426224)}}","{'pearson': {'mean': np.float64(0.017328372251577264), 'wmean': np.float64(0.0026706208616696075)}, 'spearman': {'mean': np.float64(0.06239092858058429), 'wmean': np.float64(0.055453559180455705)}}","{'pearson': {'mean': np.float64(0.07611513392500753), 'wmean': np.float64(0.09791613177122925)}, 'spearman': {'mean': np.float64(0.13925426311138894), 'wmean': np.float64(0.16692821378958855)}}","{'pearson': {'mean': np.float64(0.05928127827104701), 'wmean': np.float64(0.06521538351249626)}, 'spearman': {'mean': np.float64(0.18223409460944878), 'wmean': np.float64(0.19170103325176316)}}","{'devpearson': np.float64(0.4271228655455337), 'pearson': np.float64(0.2990300429214354), 'spearman': np.float64(0.2912442041817672), 'mse': 2.2818150166290154, 'yhat': array([2.1952731 , 2.51759576, 2.863848  , ..., 3.49369128, 3.18412325,
       3.63184705], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.46940748122841175), 'pearson': np.float64(0.5091564567536626), 'spearman': np.float64(0.5064581059811414), 'mse': 0.7605806248909542, 'yhat': array([3.12591349, 3.69180518, 2.55958862, ..., 3.36878493, 4.22201952,
       4.22356725], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5457235653261266), 'wmean': np.float64(0.5457575550124993)}, 'spearman': {'mean': np.float64(0.5484491514077681), 'wmean': np.float64(0.5513715695819799)}}","{'pearson': {'mean': np.float64(0.5483202219345252), 'wmean': np.float64(0.5913327285345308)}, 'spearman': {'mean': np.float64(0.5543423071622152), 'wmean': np.float64(0.5927601322391709)}}","{'pearson': {'mean': np.float64(0.6147921994526983), 'wmean': np.float64(0.6253794743390857)}, 'spearman': {'mean': np.float64(0.6029679141054672), 'wmean': np.float64(0.6124872755920088)}}","{'pearson': {'mean': np.float64(0.6890907624828028), 'wmean': np.float64(0.7001861677945719)}, 'spearman': {'mean': np.float64(0.6959076311278569), 'wmean': np.float64(0.7059813590021866)}}","{'pearson': {'mean': np.float64(0.610010140686479), 'wmean': np.float64(0.6172313312465207)}, 'spearman': {'mean': np.float64(0.6239928200679187), 'wmean': np.float64(0.6318376152918715)}}","{'devpearson': np.float64(0.7524018909158374), 'pearson': np.float64(0.6868159688087474), 'spearman': np.float64(0.6774271371250319), 'mse': 1.4106547665500826, 'yhat': array([1.54201882, 1.22286179, 1.95419432, ..., 3.26170002, 3.42839569,
       4.36142989], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8050490460794657), 'pearson': np.float64(0.8317957673323201), 'spearman': np.float64(0.7659339097020695), 'mse': 0.31494047025756644, 'yhat': array([3.14793429, 4.073093  , 1.01791516, ..., 3.19972707, 4.35402088,
       4.51386546], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5457236240576819), 'wmean': np.float64(0.5457576161224349)}, 'spearman': {'mean': np.float64(0.548399372809925), 'wmean': np.float64(0.5513404544321758)}}","{'pearson': {'mean': np.float64(0.5483202668348919), 'wmean': np.float64(0.5913327582459075)}, 'spearman': {'mean': np.float64(0.5543423071622152), 'wmean': np.float64(0.5927601322391709)}}","{'pearson': {'mean': np.float64(0.6147922283893622), 'wmean': np.float64(0.6253794959646073)}, 'spearman': {'mean': np.float64(0.6029679141054672), 'wmean': np.float64(0.6124872755920088)}}","{'pearson': {'mean': np.float64(0.6890907572640577), 'wmean': np.float64(0.7001861622128727)}, 'spearman': {'mean': np.float64(0.6959086953151957), 'wmean': np.float64(0.7059820229150353)}}","{'pearson': {'mean': np.float64(0.6100101648089216), 'wmean': np.float64(0.6172313494582115)}, 'spearman': {'mean': np.float64(0.6239927409198321), 'wmean': np.float64(0.6318375322064013)}}","{'devpearson': np.float64(0.4914332786830653), 'pearson': np.float64(0.43695733660656666), 'spearman': np.float64(0.42083308212572534), 'mse': 2.0587918749453236, 'yhat': array([1.00000227, 1.        , 1.85417961, ..., 3.        , 3.        ,
       3.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.4834592778323932), 'pearson': np.float64(0.4591460745451167), 'spearman': np.float64(0.4914144463436762), 'mse': 0.8104191919767726, 'yhat': array([3.1020143 , 3.22024567, 3.55172634, ..., 3.        , 4.        ,
       3.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5212902853773104), 'wmean': np.float64(0.5177383249557347)}, 'spearman': {'mean': np.float64(0.5368803971467392), 'wmean': np.float64(0.5372892529206346)}}","{'pearson': {'mean': np.float64(0.43433207033766097), 'wmean': np.float64(0.5202952643198319)}, 'spearman': {'mean': np.float64(0.4413687980777113), 'wmean': np.float64(0.5208330015214865)}}","{'pearson': {'mean': np.float64(0.5862550653419053), 'wmean': np.float64(0.5885015587788684)}, 'spearman': {'mean': np.float64(0.5785762659949543), 'wmean': np.float64(0.583783114550595)}}","{'pearson': {'mean': np.float64(0.6188543221413079), 'wmean': np.float64(0.6476110265911813)}, 'spearman': {'mean': np.float64(0.6285161393423632), 'wmean': np.float64(0.6561670064917234)}}","{'pearson': {'mean': np.float64(0.5435380725668774), 'wmean': np.float64(0.5503943460042205)}, 'spearman': {'mean': np.float64(0.5749470820782508), 'wmean': np.float64(0.5821247088625956)}}","{'devpearson': np.float64(0.6912180660996983), 'pearson': np.float64(0.6405902303815953), 'spearman': np.float64(0.638718038495271), 'mse': 1.3973866482283837, 'yhat': array([1.11959652, 1.37281537, 2.71419208, ..., 3.8977066 , 3.72288398,
       4.5852754 ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.797442105589869), 'pearson': np.float64(0.813405128485121), 'spearman': np.float64(0.7485664605352838), 'mse': 0.3443468622856746, 'yhat': array([2.80882735, 4.06325996, 1.11306757, ..., 3.06922901, 4.55719049,
       4.84549121], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG-NS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.544521149101527), 'wmean': np.float64(0.5450606272531707)}, 'spearman': {'mean': np.float64(0.5457717370621598), 'wmean': np.float64(0.5493343454782917)}}","{'pearson': {'mean': np.float64(0.5537283948122359), 'wmean': np.float64(0.5937158461329451)}, 'spearman': {'mean': np.float64(0.5604836089813549), 'wmean': np.float64(0.5957315603356285)}}","{'pearson': {'mean': np.float64(0.6174056230518227), 'wmean': np.float64(0.6280339753287182)}, 'spearman': {'mean': np.float64(0.6065589903803416), 'wmean': np.float64(0.6163003996326488)}}","{'pearson': {'mean': np.float64(0.6931399903600346), 'wmean': np.float64(0.7036842461672906)}, 'spearman': {'mean': np.float64(0.6995364743837624), 'wmean': np.float64(0.709236355689586)}}","{'pearson': {'mean': np.float64(0.6142278660857936), 'wmean': np.float64(0.6218073629900224)}, 'spearman': {'mean': np.float64(0.6310320401824221), 'wmean': np.float64(0.6389510730620743)}}","{'devpearson': np.float64(0.7415264442707767), 'pearson': np.float64(0.681294120015338), 'spearman': np.float64(0.6742726867784666), 'mse': 1.397335328472548, 'yhat': array([1.55076509, 1.14718984, 1.73151362, ..., 3.2398101 , 3.40226826,
       4.29137293], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8057610388383265), 'pearson': np.float64(0.8314357933886076), 'spearman': np.float64(0.7647085129684321), 'mse': 0.3174806896351189, 'yhat': array([3.33805697, 4.2948719 , 1.04571934, ..., 3.30757722, 4.33911477,
       4.46484982], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM-NS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.544521148749126), 'wmean': np.float64(0.545060625920147)}, 'spearman': {'mean': np.float64(0.5457558054167717), 'wmean': np.float64(0.5493235946327993)}}","{'pearson': {'mean': np.float64(0.5537283906894412), 'wmean': np.float64(0.593715857468175)}, 'spearman': {'mean': np.float64(0.5604836089813549), 'wmean': np.float64(0.5957315603356285)}}","{'pearson': {'mean': np.float64(0.617405622011966), 'wmean': np.float64(0.6280339691875273)}, 'spearman': {'mean': np.float64(0.606559905588539), 'wmean': np.float64(0.616301497882486)}}","{'pearson': {'mean': np.float64(0.693139969139882), 'wmean': np.float64(0.7036842290936169)}, 'spearman': {'mean': np.float64(0.699537559670068), 'wmean': np.float64(0.7092370358095458)}}","{'pearson': {'mean': np.float64(0.6142278202686186), 'wmean': np.float64(0.6218073189030576)}, 'spearman': {'mean': np.float64(0.6310319603212762), 'wmean': np.float64(0.6389509892280719)}}","{'devpearson': 0, 'pearson': np.float64(-0.017783918059827444), 'spearman': np.float64(-0.008281506392408003), 'mse': 2.4792449941986954, 'yhat': array([3., 3., 3., ..., 3., 3., 3.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.49816333346770003), 'pearson': np.float64(0.5148875560731198), 'spearman': np.float64(0.5231540709405145), 'mse': 0.778453485233685, 'yhat': array([3.12579108, 3.98938338, 3.56595908, ..., 3.0067079 , 4.        ,
       4.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX-NS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.48771502003391626), 'wmean': np.float64(0.4830958991432561)}, 'spearman': {'mean': np.float64(0.5258833730611475), 'wmean': np.float64(0.5274791170934466)}}","{'pearson': {'mean': np.float64(0.42224350712004527), 'wmean': np.float64(0.5075796774276494)}, 'spearman': {'mean': np.float64(0.4324194169246391), 'wmean': np.float64(0.5108697902808373)}}","{'pearson': {'mean': np.float64(0.573353972388487), 'wmean': np.float64(0.5742364060965993)}, 'spearman': {'mean': np.float64(0.5701147043980136), 'wmean': np.float64(0.5745279525752285)}}","{'pearson': {'mean': np.float64(0.6075936898001542), 'wmean': np.float64(0.6358154754316808)}, 'spearman': {'mean': np.float64(0.6205671125406322), 'wmean': np.float64(0.6479737336741247)}}","{'pearson': {'mean': np.float64(0.5190816959005544), 'wmean': np.float64(0.5256059304942036)}, 'spearman': {'mean': np.float64(0.571365836975651), 'wmean': np.float64(0.5785044858400697)}}","{'devpearson': np.float64(0.6902063898880084), 'pearson': np.float64(0.6368109770900103), 'spearman': np.float64(0.6354309328161676), 'mse': 1.4146662700875308, 'yhat': array([1.15129781, 1.51608688, 2.48433925, ..., 3.89528984, 3.69501667,
       4.53977904], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7997005785636389), 'pearson': np.float64(0.8123051124148193), 'spearman': np.float64(0.7478137298288051), 'mse': 0.3463249916513644, 'yhat': array([2.71573218, 3.86650139, 1.04091718, ..., 3.07243207, 4.57051785,
       4.84930922], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.10514897800969711), 'wmean': np.float64(0.08633116877737533)}, 'spearman': {'mean': np.float64(0.18995015487876069), 'wmean': np.float64(0.15988129177679003)}}","{'pearson': {'mean': np.float64(0.006871021342910076), 'wmean': np.float64(-0.01680798198041789)}, 'spearman': {'mean': np.float64(0.04450795698314774), 'wmean': np.float64(0.0355702402239466)}}","{'pearson': {'mean': np.float64(0.035418436672829894), 'wmean': np.float64(0.022737791797896024)}, 'spearman': {'mean': np.float64(0.0841689643395983), 'wmean': np.float64(0.07628214231060947)}}","{'pearson': {'mean': np.float64(0.12417545862792094), 'wmean': np.float64(0.14339108572068687)}, 'spearman': {'mean': np.float64(0.1849617847895135), 'wmean': np.float64(0.21000530307771131)}}","{'pearson': {'mean': np.float64(0.15184086191644147), 'wmean': np.float64(0.15689892929044125)}, 'spearman': {'mean': np.float64(0.23691416992433417), 'wmean': np.float64(0.24462638450056795)}}","{'devpearson': np.float64(0.2668864603019422), 'pearson': np.float64(0.1564141294983996), 'spearman': np.float64(0.17677916596915993), 'mse': 2.461821042841269, 'yhat': array([2.79443579, 2.78922258, 3.065235  , ..., 3.17543264, 3.15824524,
       3.12893915], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.33578777058596626), 'pearson': np.float64(0.34821991388529056), 'spearman': np.float64(0.3783396330623803), 'mse': 0.8970606104480682, 'yhat': array([3.32027639, 3.79679229, 3.6345716 , ..., 2.65759869, 3.8459195 ,
       3.80550154], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5392017301105527), 'wmean': np.float64(0.5365356977892881)}, 'spearman': {'mean': np.float64(0.5423198279630083), 'wmean': np.float64(0.541894491599266)}}","{'pearson': {'mean': np.float64(0.5370571773911902), 'wmean': np.float64(0.5737133540435648)}, 'spearman': {'mean': np.float64(0.5411989537306096), 'wmean': np.float64(0.573420041358354)}}","{'pearson': {'mean': np.float64(0.6120333134829484), 'wmean': np.float64(0.6254102783470814)}, 'spearman': {'mean': np.float64(0.5962179600653061), 'wmean': np.float64(0.6079477558197054)}}","{'pearson': {'mean': np.float64(0.6983413573739959), 'wmean': np.float64(0.7061190500133909)}, 'spearman': {'mean': np.float64(0.7022779993508339), 'wmean': np.float64(0.7098091070371785)}}","{'pearson': {'mean': np.float64(0.6262066939057662), 'wmean': np.float64(0.6345684476520105)}, 'spearman': {'mean': np.float64(0.6342418760748838), 'wmean': np.float64(0.6432897933089136)}}","{'devpearson': np.float64(0.7388783802489736), 'pearson': np.float64(0.691003029501593), 'spearman': np.float64(0.682776319667236), 'mse': 1.3742750207529166, 'yhat': array([1.48495775, 1.30964302, 1.69471944, ..., 3.44467262, 3.71333454,
       4.21587446], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7938714872316295), 'pearson': np.float64(0.8307928763756038), 'spearman': np.float64(0.7679165190435805), 'mse': 0.31723446420486606, 'yhat': array([3.02964751, 4.19840315, 1.02394999, ..., 3.12227539, 4.25124914,
       4.52001016], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5392017402279339), 'wmean': np.float64(0.536535701735316)}, 'spearman': {'mean': np.float64(0.5423700120638303), 'wmean': np.float64(0.5419324505460813)}}","{'pearson': {'mean': np.float64(0.5370571603944765), 'wmean': np.float64(0.5737133376952712)}, 'spearman': {'mean': np.float64(0.5411989522301356), 'wmean': np.float64(0.5734200391076432)}}","{'pearson': {'mean': np.float64(0.6120332967075672), 'wmean': np.float64(0.6254102659428815)}, 'spearman': {'mean': np.float64(0.5962179600653061), 'wmean': np.float64(0.6079477558197054)}}","{'pearson': {'mean': np.float64(0.6983413537716731), 'wmean': np.float64(0.706119045548426)}, 'spearman': {'mean': np.float64(0.7022779826430243), 'wmean': np.float64(0.7098090861524166)}}","{'pearson': {'mean': np.float64(0.6262066740889323), 'wmean': np.float64(0.634568426502866)}, 'spearman': {'mean': np.float64(0.6342418760748838), 'wmean': np.float64(0.6432897933089136)}}","{'devpearson': np.float64(0.34216843156851545), 'pearson': np.float64(0.3818276854215054), 'spearman': np.float64(0.3594242212002396), 'mse': 2.224641206989832, 'yhat': array([2.36949567, 1.00000636, 1.02168014, ..., 3.        , 3.        ,
       3.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6365848481839651), 'pearson': np.float64(0.6778276501251644), 'spearman': np.float64(0.5407122920859457), 'mse': 0.5668400801425773, 'yhat': array([3.05991054, 3.9381049 , 1.00001343, ..., 3.        , 3.49800301,
       4.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5070693773197081), 'wmean': np.float64(0.5015901225303924)}, 'spearman': {'mean': np.float64(0.5211771632142268), 'wmean': np.float64(0.5201167695182694)}}","{'pearson': {'mean': np.float64(0.4211858996215924), 'wmean': np.float64(0.5082516211764948)}, 'spearman': {'mean': np.float64(0.4265009077277849), 'wmean': np.float64(0.5075179612047573)}}","{'pearson': {'mean': np.float64(0.5790952074813253), 'wmean': np.float64(0.5831344239337786)}, 'spearman': {'mean': np.float64(0.5716117113959348), 'wmean': np.float64(0.5773617600175259)}}","{'pearson': {'mean': np.float64(0.6168981057731104), 'wmean': np.float64(0.64233488050151)}, 'spearman': {'mean': np.float64(0.6251982837858326), 'wmean': np.float64(0.6506170236182335)}}","{'pearson': {'mean': np.float64(0.5351397139595562), 'wmean': np.float64(0.5434193215494117)}, 'spearman': {'mean': np.float64(0.5609549694902103), 'wmean': np.float64(0.5701120773271448)}}","{'devpearson': np.float64(0.693465535378345), 'pearson': np.float64(0.5988893070664828), 'spearman': np.float64(0.6030137790036705), 'mse': 1.5062621254970645, 'yhat': array([1.2083936 , 1.83458048, 2.08931315, ..., 3.71065737, 3.64877319,
       4.04981026], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8042722317403818), 'pearson': np.float64(0.8200496758311598), 'spearman': np.float64(0.7574376774332086), 'mse': 0.33330281047393234, 'yhat': array([2.99894742, 4.02747968, 1.13501338, ..., 2.97234958, 4.55467956,
       4.68947267], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG-NS_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5380846800405636), 'wmean': np.float64(0.5358745244735982)}, 'spearman': {'mean': np.float64(0.5377727832948486), 'wmean': np.float64(0.5383063510734892)}}","{'pearson': {'mean': np.float64(0.5438104799730411), 'wmean': np.float64(0.577014171627988)}, 'spearman': {'mean': np.float64(0.548655934402549), 'wmean': np.float64(0.5771878186879642)}}","{'pearson': {'mean': np.float64(0.6148791285729563), 'wmean': np.float64(0.6286317847356835)}, 'spearman': {'mean': np.float64(0.5997061840311814), 'wmean': np.float64(0.6120793139595628)}}","{'pearson': {'mean': np.float64(0.7023140886751206), 'wmean': np.float64(0.7094539789271281)}, 'spearman': {'mean': np.float64(0.7062959374277666), 'wmean': np.float64(0.7134154591804059)}}","{'pearson': {'mean': np.float64(0.6279624750679178), 'wmean': np.float64(0.6366153499298853)}, 'spearman': {'mean': np.float64(0.6393877420847515), 'wmean': np.float64(0.6484057693235877)}}","{'devpearson': np.float64(0.72993360026235), 'pearson': np.float64(0.6868859294407411), 'spearman': np.float64(0.6814682569970826), 'mse': 1.3607492110775086, 'yhat': array([1.59998304, 1.20748999, 1.42712535, ..., 3.38657247, 3.72663194,
       4.15372584], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7929570046773156), 'pearson': np.float64(0.8314133657981078), 'spearman': np.float64(0.7667968737305272), 'mse': 0.3164646470747455, 'yhat': array([3.40618366, 4.4513245 , 1.0077296 , ..., 3.15364608, 4.18312228,
       4.44414104], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
