model,pooling,out_vec_size,best_layers,epochs,nhid,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
allmpnet,MAX_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5489925363722233), 'wmean': np.float64(0.5549575625229184)}, 'spearman': {'mean': np.float64(0.5618026568057825), 'wmean': np.float64(0.571044022501424)}}","{'pearson': {'mean': np.float64(0.4801858596733), 'wmean': np.float64(0.586398895944477)}, 'spearman': {'mean': np.float64(0.4809955160839741), 'wmean': np.float64(0.5861773248669851)}}","{'pearson': {'mean': np.float64(0.6404271323800107), 'wmean': np.float64(0.6468017081127752)}, 'spearman': {'mean': np.float64(0.6374743411243662), 'wmean': np.float64(0.6460039070049155)}}","{'pearson': {'mean': np.float64(0.6489850460341696), 'wmean': np.float64(0.6792192123313077)}, 'spearman': {'mean': np.float64(0.6616950971203581), 'wmean': np.float64(0.6913152090788045)}}","{'pearson': {'mean': np.float64(0.6202206273361094), 'wmean': np.float64(0.6226052318144004)}, 'spearman': {'mean': np.float64(0.644418148766295), 'wmean': np.float64(0.6476179975781279)}}","{'devpearson': np.float64(0.7576964320863855), 'pearson': np.float64(0.7119105771298705), 'spearman': np.float64(0.7139692307077062), 'mse': 1.230648800153147, 'yhat': array([1.4852753 , 1.24987634, 2.16564979, ..., 3.85482704, 4.01112753,
       4.09627054], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8424835342201079), 'pearson': np.float64(0.8330977450070951), 'spearman': np.float64(0.7694250412074033), 'mse': 0.31364007805006366, 'yhat': array([3.07658054, 3.94665871, 1.06816651, ..., 3.12472315, 4.73347699,
       4.62002242], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG-NS_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5835075019108364), 'wmean': np.float64(0.5921294778512326)}, 'spearman': {'mean': np.float64(0.5890316692053421), 'wmean': np.float64(0.5957662075838119)}}","{'pearson': {'mean': np.float64(0.6486315475272095), 'wmean': np.float64(0.6881554323813219)}, 'spearman': {'mean': np.float64(0.6548200765511325), 'wmean': np.float64(0.6868532136459424)}}","{'pearson': {'mean': np.float64(0.6985990369946905), 'wmean': np.float64(0.714110098875025)}, 'spearman': {'mean': np.float64(0.661062040312285), 'wmean': np.float64(0.676481481014961)}}","{'pearson': {'mean': np.float64(0.7540519318488664), 'wmean': np.float64(0.7584533418232677)}, 'spearman': {'mean': np.float64(0.7581316024724762), 'wmean': np.float64(0.7609806584200959)}}","{'pearson': {'mean': np.float64(0.7188033040038609), 'wmean': np.float64(0.7179847346834933)}, 'spearman': {'mean': np.float64(0.7212748691606461), 'wmean': np.float64(0.7203747794610664)}}","{'devpearson': np.float64(0.7992864749869735), 'pearson': np.float64(0.7512617530269485), 'spearman': np.float64(0.7491813803372575), 'mse': 1.1808000520140587, 'yhat': array([1.90705112, 1.09608413, 1.74674452, ..., 3.26367747, 3.69873252,
       4.19254673], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8081550346233347), 'pearson': np.float64(0.819974687116362), 'spearman': np.float64(0.7158373002033737), 'mse': 0.33397145054261623, 'yhat': array([4.13384407, 3.86331364, 1.02494159, ..., 3.23893311, 3.94356668,
       4.32880345], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM-NS_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5835074982938465), 'wmean': np.float64(0.5921294726091082)}, 'spearman': {'mean': np.float64(0.5891328787729362), 'wmean': np.float64(0.5958389375832451)}}","{'pearson': {'mean': np.float64(0.6486315317180065), 'wmean': np.float64(0.6881554194561804)}, 'spearman': {'mean': np.float64(0.6548200748725773), 'wmean': np.float64(0.6868532111281094)}}","{'pearson': {'mean': np.float64(0.6985990370650361), 'wmean': np.float64(0.7141100986972614)}, 'spearman': {'mean': np.float64(0.6610611773528833), 'wmean': np.float64(0.6764804454636789)}}","{'pearson': {'mean': np.float64(0.7540519252392108), 'wmean': np.float64(0.7584533365739943)}, 'spearman': {'mean': np.float64(0.7581316106921199), 'wmean': np.float64(0.7609806686946502)}}","{'pearson': {'mean': np.float64(0.7188032984682526), 'wmean': np.float64(0.7179847290756717)}, 'spearman': {'mean': np.float64(0.7212748691606461), 'wmean': np.float64(0.7203747794610664)}}","{'devpearson': np.float64(0.6888822481471482), 'pearson': np.float64(0.6433562705872002), 'spearman': np.float64(0.6468493526421218), 'mse': 1.403842491205863, 'yhat': array([2.11570233, 1.05360986, 2.01188282, ..., 4.        , 3.84866513,
       4.00970267], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7940364690408411), 'pearson': np.float64(0.7996265678624876), 'spearman': np.float64(0.6844452952317864), 'mse': 0.3719700660576093, 'yhat': array([4.25598093, 4.08768087, 1.13845007, ..., 3.00003157, 4.04198598,
       4.8772025 ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX-NS_LYR-2,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5281042147662462), 'wmean': np.float64(0.5266093990057228)}, 'spearman': {'mean': np.float64(0.5289446784816406), 'wmean': np.float64(0.5345496359568107)}}","{'pearson': {'mean': np.float64(0.39060979320807404), 'wmean': np.float64(0.5154992583750757)}, 'spearman': {'mean': np.float64(0.398772098440842), 'wmean': np.float64(0.5301875032696429)}}","{'pearson': {'mean': np.float64(0.5887921725361387), 'wmean': np.float64(0.599457514110857)}, 'spearman': {'mean': np.float64(0.5907511783018046), 'wmean': np.float64(0.6014398219096327)}}","{'pearson': {'mean': np.float64(0.5666194457251699), 'wmean': np.float64(0.5882892983973215)}, 'spearman': {'mean': np.float64(0.6124398844394612), 'wmean': np.float64(0.6359742100452193)}}","{'pearson': {'mean': np.float64(0.5338793289829862), 'wmean': np.float64(0.5318207614271098)}, 'spearman': {'mean': np.float64(0.6121193251396491), 'wmean': np.float64(0.6126264572550788)}}","{'devpearson': np.float64(0.7598543660370418), 'pearson': np.float64(0.6741867688077277), 'spearman': np.float64(0.670533456094289), 'mse': 1.3030965814820192, 'yhat': array([1.34269259, 1.35470174, 1.94483599, ..., 3.80092121, 4.14832019,
       3.92142367], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7920926944250042), 'pearson': np.float64(0.7938073646201557), 'spearman': np.float64(0.6965155240881387), 'mse': 0.3779816070126024, 'yhat': array([3.33246326, 3.85091791, 1.0473381 , ..., 3.23297522, 4.24228707,
       4.62682062], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,CLS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.3785920701944755), 'wmean': np.float64(0.36044427585140487)}, 'spearman': {'mean': np.float64(0.46385948834478075), 'wmean': np.float64(0.45073672879112464)}}","{'pearson': {'mean': np.float64(0.2707023768255339), 'wmean': np.float64(0.343490067434061)}, 'spearman': {'mean': np.float64(0.29227047569955905), 'wmean': np.float64(0.3676558035329055)}}","{'pearson': {'mean': np.float64(0.3609946848051515), 'wmean': np.float64(0.3964454303197555)}, 'spearman': {'mean': np.float64(0.45388733809116477), 'wmean': np.float64(0.46068408244929826)}}","{'pearson': {'mean': np.float64(0.3122882198906988), 'wmean': np.float64(0.3285495752973257)}, 'spearman': {'mean': np.float64(0.4313436949797647), 'wmean': np.float64(0.4486278592699226)}}","{'pearson': {'mean': np.float64(0.39884134494177786), 'wmean': np.float64(0.40232008732347146)}, 'spearman': {'mean': np.float64(0.5592676408895632), 'wmean': np.float64(0.5651293310832302)}}","{'devpearson': np.float64(0.6588101729560569), 'pearson': np.float64(0.6071275132271585), 'spearman': np.float64(0.6118555036146388), 'mse': 1.7348633507849083, 'yhat': array([1.16748446, 2.16230257, 1.82777095, ..., 3.02375639, 3.415613  ,
       4.08129556], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7499921870073681), 'pearson': np.float64(0.7640063074129309), 'spearman': np.float64(0.7073033872655996), 'mse': 0.4293471371362495, 'yhat': array([2.71219871, 3.42605895, 2.59353249, ..., 3.09675016, 4.3080561 ,
       4.35024887], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5580274788887666), 'wmean': np.float64(0.5559753648867682)}, 'spearman': {'mean': np.float64(0.563857780064063), 'wmean': np.float64(0.5616406315098225)}}","{'pearson': {'mean': np.float64(0.5904515560013096), 'wmean': np.float64(0.6206973673025213)}, 'spearman': {'mean': np.float64(0.6008038210774814), 'wmean': np.float64(0.6255831406039508)}}","{'pearson': {'mean': np.float64(0.6521645183422259), 'wmean': np.float64(0.6624303708168239)}, 'spearman': {'mean': np.float64(0.6298318560524349), 'wmean': np.float64(0.638704270489318)}}","{'pearson': {'mean': np.float64(0.7329790693862733), 'wmean': np.float64(0.734676497576859)}, 'spearman': {'mean': np.float64(0.7327570166222646), 'wmean': np.float64(0.7344862693881271)}}","{'pearson': {'mean': np.float64(0.6978504609452643), 'wmean': np.float64(0.7027405962602159)}, 'spearman': {'mean': np.float64(0.7043049165549665), 'wmean': np.float64(0.7093169362552958)}}","{'devpearson': np.float64(0.8006895241992267), 'pearson': np.float64(0.7613447225297589), 'spearman': np.float64(0.7622947894527974), 'mse': 1.273529755157348, 'yhat': array([1.60212095, 1.26552913, 1.97138865, ..., 3.25884563, 3.75111546,
       4.17171269], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8321717367266362), 'pearson': np.float64(0.8475272561771837), 'spearman': np.float64(0.7792915851909559), 'mse': 0.2881721699960439, 'yhat': array([3.66822365, 4.06672862, 1.11588924, ..., 3.18803349, 4.49290433,
       4.7201246 ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5580274796302954), 'wmean': np.float64(0.5559753587994486)}, 'spearman': {'mean': np.float64(0.563910628314021), 'wmean': np.float64(0.5616727990470589)}}","{'pearson': {'mean': np.float64(0.5904515628867645), 'wmean': np.float64(0.6206973774097485)}, 'spearman': {'mean': np.float64(0.6008038194820768), 'wmean': np.float64(0.625583138210844)}}","{'pearson': {'mean': np.float64(0.6521645144680498), 'wmean': np.float64(0.6624303706254858)}, 'spearman': {'mean': np.float64(0.6298318560524349), 'wmean': np.float64(0.638704270489318)}}","{'pearson': {'mean': np.float64(0.7329790681724628), 'wmean': np.float64(0.7346764957484269)}, 'spearman': {'mean': np.float64(0.7327569998652876), 'wmean': np.float64(0.734486248441906)}}","{'pearson': {'mean': np.float64(0.6978504388801103), 'wmean': np.float64(0.7027405741817981)}, 'spearman': {'mean': np.float64(0.7043049165549665), 'wmean': np.float64(0.7093169362552958)}}","{'devpearson': np.float64(0.6910529742198925), 'pearson': np.float64(0.608689449231493), 'spearman': np.float64(0.6130854849560684), 'mse': 1.5219260611594703, 'yhat': array([2.1054996 , 1.60740021, 2.10997782, ..., 3.40339602, 4.9240065 ,
       4.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7923723622573577), 'pearson': np.float64(0.8078755542590568), 'spearman': np.float64(0.7429759927966619), 'mse': 0.3699187061035978, 'yhat': array([3.47011454, 4.48262554, 1.22596566, ..., 3.00043373, 4.99999914,
       5.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5589159707676482), 'wmean': np.float64(0.5654786048582379)}, 'spearman': {'mean': np.float64(0.5762490841772461), 'wmean': np.float64(0.5854804164907474)}}","{'pearson': {'mean': np.float64(0.480660866708477), 'wmean': np.float64(0.5916769120573886)}, 'spearman': {'mean': np.float64(0.48253584856706366), 'wmean': np.float64(0.5947723984045126)}}","{'pearson': {'mean': np.float64(0.6490350076048798), 'wmean': np.float64(0.6555669880657927)}, 'spearman': {'mean': np.float64(0.6430388131024797), 'wmean': np.float64(0.6511168830222026)}}","{'pearson': {'mean': np.float64(0.6599551627264499), 'wmean': np.float64(0.6899441190969215)}, 'spearman': {'mean': np.float64(0.6685467467131748), 'wmean': np.float64(0.6981965613056785)}}","{'pearson': {'mean': np.float64(0.6473660552544016), 'wmean': np.float64(0.648033559489728)}, 'spearman': {'mean': np.float64(0.6713169480606933), 'wmean': np.float64(0.672766085028368)}}","{'devpearson': np.float64(0.7611846541773538), 'pearson': np.float64(0.7215775359048733), 'spearman': np.float64(0.7234403999484469), 'mse': 1.199477619151445, 'yhat': array([1.41284363, 1.93631789, 1.73793023, ..., 3.03421415, 3.73756082,
       4.11986394], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8442903384497631), 'pearson': np.float64(0.8384364249271767), 'spearman': np.float64(0.7694119196974634), 'mse': 0.30323229460375817, 'yhat': array([3.05360962, 4.12220849, 1.09962283, ..., 3.01407014, 4.7340138 ,
       4.90577056], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG-NS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5885947882125605), 'wmean': np.float64(0.594407397513186)}, 'spearman': {'mean': np.float64(0.5944415004708061), 'wmean': np.float64(0.5982629139948699)}}","{'pearson': {'mean': np.float64(0.6667423411875317), 'wmean': np.float64(0.6955810799303848)}, 'spearman': {'mean': np.float64(0.6705488283279232), 'wmean': np.float64(0.6935533156882425)}}","{'pearson': {'mean': np.float64(0.6935803105511512), 'wmean': np.float64(0.7096812783348951)}, 'spearman': {'mean': np.float64(0.65541445155547), 'wmean': np.float64(0.6709105236243711)}}","{'pearson': {'mean': np.float64(0.7538039046990106), 'wmean': np.float64(0.7575218056520381)}, 'spearman': {'mean': np.float64(0.756788324933048), 'wmean': np.float64(0.7595877073810846)}}","{'pearson': {'mean': np.float64(0.7208342898219542), 'wmean': np.float64(0.7200999433882711)}, 'spearman': {'mean': np.float64(0.7223010316094844), 'wmean': np.float64(0.7215411758804792)}}","{'devpearson': np.float64(0.8048340277592918), 'pearson': np.float64(0.759460204528663), 'spearman': np.float64(0.7591042626320346), 'mse': 1.1575293833359346, 'yhat': array([1.79277013, 1.26848962, 1.65539381, ..., 3.12236533, 3.78213579,
       4.10211408], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8160092464934092), 'pearson': np.float64(0.8307873426526207), 'spearman': np.float64(0.7379547771298439), 'mse': 0.3174171564192939, 'yhat': array([3.45363514, 3.83219731, 1.10270647, ..., 3.36784621, 4.08278923,
       4.38812249], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM-NS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5885947846551611), 'wmean': np.float64(0.5944073981862297)}, 'spearman': {'mean': np.float64(0.5944418353977534), 'wmean': np.float64(0.5982621664097081)}}","{'pearson': {'mean': np.float64(0.6667423391233441), 'wmean': np.float64(0.6955810731108935)}, 'spearman': {'mean': np.float64(0.6705471697602637), 'wmean': np.float64(0.6935514541465457)}}","{'pearson': {'mean': np.float64(0.6935803072472267), 'wmean': np.float64(0.7096812742115153)}, 'spearman': {'mean': np.float64(0.6554156740253866), 'wmean': np.float64(0.670911990588271)}}","{'pearson': {'mean': np.float64(0.7538038976958563), 'wmean': np.float64(0.7575218006651286)}, 'spearman': {'mean': np.float64(0.7567883269676384), 'wmean': np.float64(0.7595877099243229)}}","{'pearson': {'mean': np.float64(0.7208342894255122), 'wmean': np.float64(0.7200999432227517)}, 'spearman': {'mean': np.float64(0.7223010316094844), 'wmean': np.float64(0.7215411758804792)}}","{'devpearson': np.float64(0.7190638184678524), 'pearson': np.float64(0.6709367846071626), 'spearman': np.float64(0.6795639145873554), 'mse': 1.2823431088794839, 'yhat': array([1.40867373, 1.10938898, 1.87618   , ..., 3.03538783, 3.00015418,
       4.00000004], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7976480592849415), 'pearson': np.float64(0.8120068987492451), 'spearman': np.float64(0.71864773978153), 'mse': 0.34740074346256533, 'yhat': array([3.43675363, 3.99831883, 1.16708345, ..., 3.00411012, 3.92746872,
       4.99995901], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX-NS_LYR-3,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5410052020225505), 'wmean': np.float64(0.540595203791086)}, 'spearman': {'mean': np.float64(0.548340144178855), 'wmean': np.float64(0.5542334265778619)}}","{'pearson': {'mean': np.float64(0.4168070366640899), 'wmean': np.float64(0.5420498535013427)}, 'spearman': {'mean': np.float64(0.4284670653695802), 'wmean': np.float64(0.5617180766278265)}}","{'pearson': {'mean': np.float64(0.6077654710872861), 'wmean': np.float64(0.6179193644151895)}, 'spearman': {'mean': np.float64(0.6072159855715659), 'wmean': np.float64(0.61933917288007)}}","{'pearson': {'mean': np.float64(0.5995214418214829), 'wmean': np.float64(0.6222060444670255)}, 'spearman': {'mean': np.float64(0.6424883706949405), 'wmean': np.float64(0.6664842282229498)}}","{'pearson': {'mean': np.float64(0.5565905851791351), 'wmean': np.float64(0.5538802381203038)}, 'spearman': {'mean': np.float64(0.6269862965163865), 'wmean': np.float64(0.6265954020163018)}}","{'devpearson': np.float64(0.7490385940931025), 'pearson': np.float64(0.6879076552651981), 'spearman': np.float64(0.6856409925778304), 'mse': 1.2735399853763132, 'yhat': array([1.80424865, 2.33993852, 1.60365348, ..., 3.32639257, 3.97881618,
       3.91849945], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7958071818574897), 'pearson': np.float64(0.8072274271944307), 'spearman': np.float64(0.7193035400220984), 'mse': 0.3575389507907656, 'yhat': array([3.14177705, 3.86097445, 1.0871143 , ..., 3.19685065, 4.53393775,
       4.54228706], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,CLS_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.18346966747752166), 'wmean': np.float64(0.17660106919100882)}, 'spearman': {'mean': np.float64(0.42458530954572493), 'wmean': np.float64(0.4009439428064151)}}","{'pearson': {'mean': np.float64(0.15272109268431014), 'wmean': np.float64(0.2026555564364196)}, 'spearman': {'mean': np.float64(0.23160676738093888), 'wmean': np.float64(0.31766232045457565)}}","{'pearson': {'mean': np.float64(0.1627783042546652), 'wmean': np.float64(0.18375053979840617)}, 'spearman': {'mean': np.float64(0.37040178095348414), 'wmean': np.float64(0.36850842374895243)}}","{'pearson': {'mean': np.float64(0.14762152468628809), 'wmean': np.float64(0.15638690797588584)}, 'spearman': {'mean': np.float64(0.3838031517284898), 'wmean': np.float64(0.3982150677017804)}}","{'pearson': {'mean': np.float64(0.1882005854376786), 'wmean': np.float64(0.1916971708248681)}, 'spearman': {'mean': np.float64(0.5873811627017362), 'wmean': np.float64(0.5892700070732472)}}","{'devpearson': np.float64(0.647061011547429), 'pearson': np.float64(0.5880654282039003), 'spearman': np.float64(0.59651582602621), 'mse': 1.733104933053304, 'yhat': array([2.02002006, 2.08709417, 1.96535525, ..., 3.20241416, 3.47615356,
       4.29920861], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7936814204982914), 'pearson': np.float64(0.7800266013129923), 'spearman': np.float64(0.7281167886413776), 'mse': 0.4002463053809612, 'yhat': array([2.54138782, 3.7865086 , 2.36012472, ..., 3.07575808, 4.16368283,
       4.72469743], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5794052577483763), 'wmean': np.float64(0.5739096276177242)}, 'spearman': {'mean': np.float64(0.5856398538466421), 'wmean': np.float64(0.5807211001530215)}}","{'pearson': {'mean': np.float64(0.6019316660474819), 'wmean': np.float64(0.6280903863525785)}, 'spearman': {'mean': np.float64(0.6129815513147491), 'wmean': np.float64(0.6335534138467773)}}","{'pearson': {'mean': np.float64(0.6586077660343567), 'wmean': np.float64(0.6697492779684733)}, 'spearman': {'mean': np.float64(0.6329368576528633), 'wmean': np.float64(0.6430712892829226)}}","{'pearson': {'mean': np.float64(0.7403241941404684), 'wmean': np.float64(0.7414638230278537)}, 'spearman': {'mean': np.float64(0.7412510756428643), 'wmean': np.float64(0.7423905227807674)}}","{'pearson': {'mean': np.float64(0.7100472361281254), 'wmean': np.float64(0.7149997833518035)}, 'spearman': {'mean': np.float64(0.7142816517856887), 'wmean': np.float64(0.7195197309309223)}}","{'devpearson': np.float64(0.7997276526371069), 'pearson': np.float64(0.7704051525696549), 'spearman': np.float64(0.770375121021673), 'mse': 1.1953547870134158, 'yhat': array([1.35441968, 1.17513974, 1.74569793, ..., 3.24161265, 3.94291868,
       4.1619899 ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8358705207189862), 'pearson': np.float64(0.8509413313004544), 'spearman': np.float64(0.7877395796764292), 'mse': 0.2815803903944906, 'yhat': array([3.3427591 , 4.15468744, 1.12792721, ..., 3.33876791, 4.52150036,
       4.83724384], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5794052752144603), 'wmean': np.float64(0.573909641478364)}, 'spearman': {'mean': np.float64(0.5857154830235732), 'wmean': np.float64(0.5807641728024375)}}","{'pearson': {'mean': np.float64(0.6019316687963189), 'wmean': np.float64(0.6280903919274267)}, 'spearman': {'mean': np.float64(0.6129813243091357), 'wmean': np.float64(0.6335530733383572)}}","{'pearson': {'mean': np.float64(0.6586077809015584), 'wmean': np.float64(0.6697492914345634)}, 'spearman': {'mean': np.float64(0.6329406096403757), 'wmean': np.float64(0.6430730902369286)}}","{'pearson': {'mean': np.float64(0.7403241986489346), 'wmean': np.float64(0.7414638262185748)}, 'spearman': {'mean': np.float64(0.7412510697772362), 'wmean': np.float64(0.7423905154487321)}}","{'pearson': {'mean': np.float64(0.7100472340156807), 'wmean': np.float64(0.7149997813286403)}, 'spearman': {'mean': np.float64(0.7142816517856887), 'wmean': np.float64(0.7195197309309223)}}","{'devpearson': np.float64(0.6833320743198336), 'pearson': np.float64(0.6317860483642112), 'spearman': np.float64(0.6359583988873991), 'mse': 1.420832375408281, 'yhat': array([1.49945633, 1.05831768, 1.98569843, ..., 3.        , 4.        ,
       3.99998642], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7977220960138185), 'pearson': np.float64(0.8029904552719647), 'spearman': np.float64(0.7179252913974961), 'mse': 0.3715852580812085, 'yhat': array([3.16571608, 4.17792936, 1.30666624, ..., 3.00000001, 4.99999744,
       5.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5907336962734214), 'wmean': np.float64(0.5943438812562626)}, 'spearman': {'mean': np.float64(0.6030207334158323), 'wmean': np.float64(0.611164155752859)}}","{'pearson': {'mean': np.float64(0.5156207695853589), 'wmean': np.float64(0.620000784391711)}, 'spearman': {'mean': np.float64(0.5177518197044333), 'wmean': np.float64(0.6212610066407788)}}","{'pearson': {'mean': np.float64(0.6699121809929037), 'wmean': np.float64(0.6787785419272898)}, 'spearman': {'mean': np.float64(0.6591884776636042), 'wmean': np.float64(0.66894658912247)}}","{'pearson': {'mean': np.float64(0.6860684560470011), 'wmean': np.float64(0.7129187779788106)}, 'spearman': {'mean': np.float64(0.6931896079932072), 'wmean': np.float64(0.7196882083544011)}}","{'pearson': {'mean': np.float64(0.6920807262633669), 'wmean': np.float64(0.6921836715100604)}, 'spearman': {'mean': np.float64(0.7098140826534852), 'wmean': np.float64(0.7104333510905032)}}","{'devpearson': np.float64(0.7598932601045907), 'pearson': np.float64(0.7254588604763554), 'spearman': np.float64(0.7244315031908163), 'mse': 1.1893832763984005, 'yhat': array([1.296972  , 1.95274664, 1.58487552, ..., 3.44339341, 3.6774441 ,
       4.59661829], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8508997176694121), 'pearson': np.float64(0.8479033127217283), 'spearman': np.float64(0.786059731622763), 'mse': 0.2874340651038488, 'yhat': array([3.31921682, 3.89971693, 1.16554301, ..., 3.0892711 , 4.47274688,
       4.74926957], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG-NS_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5984448268665966), 'wmean': np.float64(0.6002227655926937)}, 'spearman': {'mean': np.float64(0.6052345317297705), 'wmean': np.float64(0.605810187281018)}}","{'pearson': {'mean': np.float64(0.6664513946298986), 'wmean': np.float64(0.6944863026311427)}, 'spearman': {'mean': np.float64(0.6703449935196399), 'wmean': np.float64(0.6933370765502885)}}","{'pearson': {'mean': np.float64(0.6923432420415669), 'wmean': np.float64(0.7083428557492382)}, 'spearman': {'mean': np.float64(0.651918998384654), 'wmean': np.float64(0.6675064820455561)}}","{'pearson': {'mean': np.float64(0.7548040764747913), 'wmean': np.float64(0.7575155997916577)}, 'spearman': {'mean': np.float64(0.7588354882953179), 'wmean': np.float64(0.7600257686309716)}}","{'pearson': {'mean': np.float64(0.7294033325469759), 'wmean': np.float64(0.729185768616072)}, 'spearman': {'mean': np.float64(0.7338084216008514), 'wmean': np.float64(0.7337722120338369)}}","{'devpearson': np.float64(0.8086633025896233), 'pearson': np.float64(0.76419003054101), 'spearman': np.float64(0.7632761960966175), 'mse': 1.1219587853353352, 'yhat': array([1.33549793, 1.3496141 , 1.45627169, ..., 3.02290849, 3.91045744,
       4.14362821], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8233144820688136), 'pearson': np.float64(0.8394925997494334), 'spearman': np.float64(0.7560670233074576), 'mse': 0.30185909563053315, 'yhat': array([3.69495425, 4.00380565, 1.20367022, ..., 3.52491178, 4.14302793,
       4.57876569], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
